,Sample,time (s),y value,1021,1043p4,1043p5,1054,1179,1201,259,262,281,284,296,300,301,323,345,361,383,395,401,415,425,426,435,436,439,447,459,461,470,481,482,497,498,508,510,513,517,519p3,519p7,524,533,535,541,546,550,557,566,568,572p1,572p3,590,594,608,617,617p7,626,628,630,639,644p7,644p9,648,650,663,666,668,670,674,688,699,710,730,732,759,764,766,770,780,781,808,812,830,834,838,841,844,852,855,866,874,909,912,923,928,950,960,961,972,980,994,999
0,1_01,0.0,0.5,0.001464143453492169,0.0012515295882556165,0.001372660978404194,0.0014649849611515675,0.0002351190011722801,0.0001872782253911286,0.00012569343751725085,0.00046238607062571585,3.076474735149276e-07,0.00343796186579281,0.0002813725664493246,0.00024323952005804146,0.00011697934064281907,0.0005525935507313555,1.3013237043604239e-05,0.0002868200681764629,0.000276195774377247,0.0,9.514244134223451e-06,0.0001636748268623621,0.0006206846675645602,0.00597122725305899,7.785454674681432e-05,0.001041436720915397,0.0034025548244775716,0.000903705803435138,4.353417181274092e-05,0.0013545157501159855,0.0005228803109838285,5.551233049728257e-06,0.0003227737926243014,0.0003469393699593368,1.597447522277626e-05,0.002504443389433707,0.0012767074528323838,0.00010454033548533108,3.711523925411703e-06,0.0,0.0030474946169622426,0.0011524213042859402,0.0003782807154318692,0.0013370749070878295,6.63280910118254e-06,0.0037790951422609713,3.9350085085278317e-07,0.001494865301795803,0.0002924791200173473,0.007294802353121341,0.0002477229109745579,1.3483092223805159e-05,0.008454437684960785,6.735703815859994e-05,0.0001435088630255718,0.0001250509800586255,0.0010923113049618376,0.00010861638715214719,0.002671406090792934,0.0004937401031446966,0.0020176272405018534,0.0005515924054502782,0.00013262909243196187,0.0004131191535807605,0.0031790690732347326,0.0,0.0016370778503774473,0.00010969202950915566,0.0006524375105901164,1.2507124986449415e-05,0.004943695113896944,0.002701919198860939,0.008168197072366287,2.1108037150527536e-05,0.00440159556604929,0.0017365624268824611,0.0003363538181436483,6.550148874214431e-05,0.0027219289649623698,0.00013268018494809117,0.0027122405534139088,0.0019967765006448242,0.00020529592532661745,0.004426469199503138,0.0006587890490466706,0.00018636138252275974,0.0020668190130267907,0.00010127170181192411,0.005198175093514173,0.0012890648728220318,2.56423212493358e-05,0.0021005220463255684,0.0019859397611500895,0.002096883606204117,0.0017424438400226706,0.0008076125606582497,0.001994881384298847,0.0002767164550287079,0.0010518983694881706,0.003724349018127926,5.4236679106521276e-05,0.002868751210951699,0.0002692269711687628
1,1_02,270.0,0.9524135262330098,0.001464398552734001,0.0013246714457967718,0.001652938501449096,0.00174973788253679,0.00033617144914731056,0.00014243848558677895,6.378155726048712e-05,0.0004597254599327096,2.5789708108826115e-07,0.0034524753910207414,0.00016907458748629183,0.00022269153847040237,8.999296320735901e-05,0.00039587178689123187,1.4592222598441987e-05,0.0002375330276511501,0.00018021264652168267,0.0,3.4611687874559747e-06,0.0002073136636554371,0.0006111862121415403,0.0061363012682986145,5.803633624399905e-05,0.0010501981895977303,0.002558333536381502,0.0010496274992001385,4.113955397005495e-05,0.001515514520050869,0.0005544000519741798,0.0,0.00015263575139574164,0.0003347449363340925,1.0059691177424351e-05,0.0027782817099430215,0.0011432818646186739,7.444438478385735e-05,2.5308255184410776e-06,9.059413376385986e-07,0.003445648137589825,0.0011418524679169587,0.0004260020927930366,0.001222296404907812,0.0,0.0038867802904946334,0.0,0.0014624553431122063,0.0004915209083957041,0.007830899998126892,0.00029977046301362265,3.1971959734743043e-06,0.00961138176082594,6.796314834954241e-05,7.891061849988178e-05,0.00014544320763686182,0.0011588344439919915,9.329407209458995e-05,0.0029429900299543905,0.0003958752787854203,0.002188393575252876,0.000552186681521033,0.00021398389590116814,0.0004110585871632894,0.0037424043821560797,1.236436079291561e-06,0.0016294405608326683,0.00015015064097492637,0.0006056819979417821,5.427673610813284e-06,0.005219165783125643,0.0029686047580453857,0.009445674707525258,2.150142038638364e-05,0.005229867977355438,0.0019158784470249238,0.0003795881789835367,8.923581457417701e-05,0.00303066873071983,0.00023702643499903765,0.0032841619392092723,0.0021231472747317128,0.000196283849331201,0.004969024187143774,0.0008412387945025173,0.0002777829817469953,0.0024099626273899315,0.0001131255132776728,0.006361428768610175,0.0010361940303761361,1.911445199734383e-05,0.002718636135592197,0.0017565499008221973,0.0024324429918320075,0.002186178351876466,0.0008209110786126114,0.0022556580783499084,0.0002961975341455853,0.0011708679787988552,0.004401923004963141,4.7887602762567504e-05,0.0037465491118030907,0.00029074844399053836
2,1_03,540.0,0.8852566213878946,0.0015188192677970103,0.001471905392598281,0.0016405773163141834,0.0017929238615815792,0.00038151593852296385,0.00018499570489200558,5.983564890022139e-05,0.0004156216165526123,0.0,0.003306155978018684,0.00017007544667748835,0.0002528189648475118,5.9063132560889376e-05,0.00036257682456934545,6.141734312749905e-06,0.0002278506967871157,0.00018165580751419605,0.0,0.0,0.00012897216341197542,0.0006369494746114709,0.006130200704350637,3.811053394636687e-05,0.001005750510509236,0.0023827054964922316,0.0009663475015622748,2.159902755204141e-05,0.0015501305272454765,0.0004995759273064535,3.015306745844252e-07,0.00015152769330327567,0.00037820167745337757,1.404000690309055e-05,0.002774476976299116,0.0011804458211632986,5.9311494933757994e-05,6.042923605262372e-06,0.0,0.0034605283213135483,0.0011138221488603188,0.0004950267751198771,0.0012353208655571928,4.332967806890966e-06,0.0038279925028499575,3.117435137018051e-07,0.0014358815368016357,0.0005579227377922779,0.007849079287131617,0.00030206126989320756,6.127812653532862e-06,0.009636639769877041,7.511071988495401e-05,0.000104064558143798,0.00016128922522061593,0.001105655235236766,9.52760146794841e-05,0.0028797365246324646,0.0004320881433427219,0.0022573732000000465,0.0005066379490754164,0.00023116099972667536,0.00038613603808496154,0.003659937856025004,2.714070374549989e-06,0.0016169555311176097,0.00011818590200182307,0.0005962718569445493,9.605309310990021e-06,0.005255414303222915,0.003003659423753171,0.009577507011184122,3.125432779914107e-05,0.005398446840711038,0.0019049347520378838,0.000322031870496987,6.939034852632408e-05,0.0031255641108870113,0.00027476189246447536,0.003277022926025837,0.0021379012061329234,0.0001961424761282052,0.004949644583297945,0.0008076274078846736,0.00036133127202908,0.0024461381848735675,0.00013009800740976105,0.006423460115032512,0.0012232808690876454,2.7024145570728636e-05,0.002599719301404549,0.0020411335099879678,0.0025182350531635215,0.0022235363120970985,0.000835141975985893,0.0021715892315583964,0.0003976821412248669,0.0011192177294045177,0.00440561463743004,8.310105518952236e-05,0.0037964338551008544,0.00029422338572035684
3,1_04,810.0,0.3756550564175727,0.0018286606451710084,0.0017498015358050917,0.0015165258114451564,0.0015567185049634089,0.0005309632565494733,0.0003081880761506144,4.4958616205845124e-05,0.0003951854162620772,0.0,0.0030764733767051447,0.00013593979786166675,0.00025102612726253743,4.3101665264564146e-05,0.0003457360796501128,1.021926457679415e-05,0.00014050555142381486,0.0001666731170272117,2.4249739213320016e-06,0.0,0.00012642698077299313,0.0004913559211290821,0.005649504124000301,2.3832223290159337e-05,0.0009465775905995025,0.0026174650322467715,0.0007824673977251805,1.9313341826673334e-05,0.001819134146785217,0.00037702897369324675,1.0927337576054268e-06,0.0001257048405469793,0.0003142247747520828,4.311769412073203e-06,0.002439275702074116,0.0012415439670068222,6.475318518858956e-05,0.0,0.0,0.003091727532821521,0.0010440368847665156,0.0005163668854451098,0.0011638275905355715,1.1793333621614822e-06,0.003425353221111791,0.0,0.0014200409757288306,0.0006322273420051166,0.007245095754625494,0.00029187494202007085,6.072165244013562e-06,0.008847500132530387,6.495565532512596e-05,7.289377864872774e-05,0.00012199769823673871,0.0010067418998736231,8.549049517984575e-05,0.002636528259034097,0.0004043983734948996,0.0020276196583067082,0.0005101669018231959,0.0002396300198888859,0.00036630963218386764,0.003223209810037063,0.0,0.0015585169051679497,9.564121600466155e-05,0.0005057248581200869,8.564384312968118e-06,0.004767272445557724,0.0026474959352092973,0.008573040516671767,2.9413462973661024e-05,0.0048421076468449994,0.001712950136227865,0.00025768141362127243,7.18244830496312e-05,0.002846035108934735,0.0002786410000234002,0.002823927651186427,0.002011706544978159,0.00015513834296840243,0.00446502846243396,0.0005749378182546583,0.00037592404557760406,0.002164877243670554,0.0001252538653711616,0.0057370942473912185,0.001277065672075812,4.1725228988105256e-05,0.002439033315283743,0.0023376913550385613,0.002268262243063341,0.0019037769151174291,0.0007566822747986084,0.0020445881951638434,0.0005037997479136235,0.0010675760105541177,0.0038898794179646292,8.988608553813473e-05,0.00336506780439635,0.0003642724386719148
4,1_05,1080.0,0.00885637463565564,0.002105928943885789,0.0018542174066212655,0.001490882397519188,0.0016130503971116795,0.0006247695134056227,0.0004298597905842569,6.430631854569064e-05,0.00039491093639832384,1.1865247532028514e-06,0.003331062112221545,9.666893561546424e-05,0.00028158772342349973,5.3123222596866456e-05,0.00024859765976010834,5.037113420692474e-06,0.00013767131431072265,0.00010802599282132316,0.0,0.0,0.00013741762146093325,0.0003924175563760241,0.00590081339761001,1.2699741609301682e-05,0.0009898271294569824,0.0028051624041455243,0.000640240736828978,7.884011457975849e-06,0.001883918631147769,0.00030169348208263804,0.0,9.866344498369421e-05,0.00031180354129059463,9.623212074893023e-06,0.0024946889919290325,0.0011425921746875858,7.097922836867105e-05,2.44914438331272e-06,0.0,0.0031006130740395483,0.0010092701834312431,0.0004928466159706671,0.001208513227571191,4.029478689074697e-06,0.0036062700053463583,4.0098663633580507e-07,0.001369038202613627,0.0006655042048264227,0.007566667301855144,0.00034719672190022886,7.053642475987959e-06,0.008960727342886641,6.698860207836491e-05,7.832641308117356e-05,8.03632894664519e-05,0.0010502567664883561,8.932594182671815e-05,0.002584598838022121,0.0003556377626756266,0.002121935443127316,0.0004223759773289566,0.000240121216570568,0.000380819422299252,0.0035120795430785266,0.0,0.0015706902135732715,6.531299011028574e-05,0.0004941997156622175,1.636009376732268e-05,0.00490971898449538,0.00277677959399947,0.008951607627730717,2.3322019970689048e-05,0.0049154431408334615,0.001774835045824847,0.000191385793167649,6.87530906451146e-05,0.002814068365542568,0.0002571222515232571,0.0030241491052105515,0.0020594169448471976,0.0001595357569381398,0.004757379092574182,0.0004900887320541027,0.00036816382216385454,0.0021737156288108646,0.00012028296703581386,0.00615707423500933,0.0013692477205321514,2.3218090131502956e-05,0.0024470284947782804,0.002385732338789335,0.002286092129361796,0.002037049054021728,0.0008218606090194408,0.00211023149312622,0.0006220156880324104,0.0011718001753997136,0.004058163593322276,6.771630310274069e-05,0.003500216273697844,0.00045360578956842745
5,1_06,1350.0,0.2061073738537637,0.001884104633060911,0.0018039899334805882,0.001355608791078197,0.0014373265220913212,0.00048593176748017977,0.0004078284872605372,5.9733148608160505e-05,0.00045288008508871674,1.5942153701884538e-06,0.0031183721197297113,0.00011699364158866247,0.00026908349267410565,5.377603587503261e-05,0.0003095005102917434,7.279636141036794e-06,0.0001895687181522451,0.00016123051064991203,1.1773763550066139e-06,0.0,0.00015600759486552167,0.0005159188542643783,0.005501192631909865,1.7312004096034485e-05,0.0010429860965468275,0.0029707559612858455,0.0007691839891846789,2.0030023717281766e-05,0.0018422550813404254,0.0003487464599009062,1.3902313451755232e-06,0.00011261696104694192,0.0002840252515254866,1.5219917581313106e-05,0.002356374122627092,0.0012720393793501299,9.123810390122696e-05,0.0,1.8051155594686465e-06,0.0029512677729258588,0.0010367769808831136,0.0004995294572860351,0.0012930319491528096,0.0,0.003349341560882478,0.0,0.001568445994288937,0.0005829204177579362,0.006895376962832848,0.0003251796561634832,7.5198789520526775e-06,0.008525281645608361,7.925542705687893e-05,6.815979458119566e-05,0.0001188534207542529,0.0009667840940869206,9.795334884607361e-05,0.002364485355570204,0.0003994437151954737,0.0018394141769032617,0.000509329879136502,0.00022838520631134252,0.00039125114331337913,0.0030869482645433854,0.0,0.0014495011813303994,8.264251006602776e-05,0.00057903428651325,1.4084950441403492e-05,0.00448144856503181,0.0025329577311099935,0.007877283446419966,2.2151570642045083e-05,0.004542879806253536,0.0016315055745495717,0.00022259940550675258,7.029793608418649e-05,0.0024556881105079666,0.0002612184809166907,0.002621480723744282,0.0018261960323853951,0.00014910000554442187,0.004137766202559174,0.0005282424909162486,0.0003208842529080994,0.0019409073181025002,0.00012794084309885424,0.005221982599351472,0.0014370057008569951,2.957406338599592e-05,0.0021391517467109233,0.0026273256007130147,0.002045183465143245,0.0017692955402112593,0.0007026328084396601,0.0018400068110561783,0.0005269411208863375,0.0009527331443040978,0.0035125464450439297,8.931819763640925e-05,0.0030822373440734948,0.00035896734364433653
6,1_07,1620.0,0.7408768370508574,0.001281609768318373,0.0010952028857187975,0.001534465007528647,0.0017427799885016255,0.0002571611705824321,0.00017787632899109203,6.207324041275755e-05,0.0004435538742456931,3.742313436739362e-06,0.0035319653481707776,0.0001442710497048939,0.00021472920879405874,7.231162742746679e-05,0.0003544048397160614,5.088081913764658e-06,0.00020292961012528566,0.0002263340714796334,0.0,0.0,0.0001863046593149523,0.0007838967871001024,0.00636113954314616,6.700231312708755e-05,0.0008783347958057866,0.0024892536301248103,0.0011154833762977458,2.0259992529468092e-05,0.0013024020786434605,0.0005123673465863962,4.425897753329509e-06,0.00015465056961460168,0.0003404342006163417,1.2894277181682628e-05,0.0027632212731664154,0.0011163230036112834,8.626604220743009e-05,5.902411938316063e-06,2.3999816275702627e-06,0.0034404351979946414,0.0011898181029360178,0.00038290089602948936,0.001368244659837183,2.1337099056560755e-06,0.003931533399097162,4.396433909076942e-06,0.0014211470373508748,0.00024460275140318784,0.007894838968556804,0.00022857966418073878,1.1136134806027508e-05,0.009478315387111202,5.593136976166091e-05,8.467617531906263e-05,0.00016554071176701153,0.0011777115967627658,0.00012620030707204103,0.0029127052794121087,0.00034166266844909865,0.002318432646107853,0.0005444604546472063,0.00010699590742462573,0.0003955460590127553,0.0036985792461232425,5.809486921501332e-06,0.0016718909894185713,0.00016037672417560503,0.0006207368252349226,1.3021809687671416e-05,0.005281892411611556,0.0029991869054994914,0.009272848529338702,2.58050663876906e-05,0.005211567828331057,0.0018831026541272348,0.0004041784623627833,7.202397506589601e-05,0.0030874706868099277,0.00012719336032000246,0.003116773263256983,0.002082019808708912,0.00022133798712237776,0.0049420768782480196,0.0007233510864956104,0.00013736601637931453,0.002384462956385236,9.631796281595983e-05,0.006235555963084157,0.0011107688285017883,1.2543176681356232e-05,0.002514281137278143,0.0018966544793841862,0.0024689349365768485,0.002238178967304859,0.0008038388325475973,0.0021924693032860628,0.0002604491671845182,0.001129109364061274,0.004228743014641695,4.74271047363576e-05,0.0036570425370654547,0.00030864819626839413
7,1_08,1890.0,0.9990133642141358,0.0010933714858354475,0.0008927540143210018,0.0015675995784814934,0.0017907597485267684,0.00015416143527273392,7.695671683974989e-05,6.0524681808508704e-05,0.00048547713420922284,3.777834801699313e-07,0.003832269148838125,0.00033126159951716384,0.0001911088815406764,0.00017110223989045523,0.0006185592134669447,1.31999829049838e-05,0.0002679025430280474,0.00035419445887343795,5.097445468022514e-06,6.470810485572023e-06,0.00018840808490518606,0.0009502710024810679,0.0070110599545060185,0.0002197853416369037,0.0008221558103419429,0.0018952444751432975,0.0014301684586935258,5.469634038035682e-05,0.0008276208393528352,0.0007200420065703468,4.602322609278653e-06,0.0001830510293864073,0.0004069685041262993,7.462982970526212e-06,0.0029640645777866603,0.0007861811582198971,7.749883051135628e-05,3.1272378279335485e-06,3.441456528406706e-06,0.0035973989710012437,0.0012408556821456,0.0003713241537879932,0.0014146825289063148,2.4363089967252545e-06,0.004281839803778583,5.100499395257685e-06,0.0014952542399663466,0.0001516954856913443,0.00864383306528158,0.00018001745761113514,5.51482209455609e-06,0.009912459288431636,6.0015852143858596e-05,0.0001245801352730578,0.000177024082754865,0.0012556146245340982,0.00013017235521057467,0.003206402500375753,0.0003383545192760216,0.002423185038655194,0.0005394047150137848,6.349066590751918e-05,0.0004145462806837127,0.003697198298572059,3.6811350158252597e-07,0.001787053913225629,0.0003875470206143059,0.0007046382290832572,2.07104548306516e-05,0.0057239678558766915,0.0032022649207587824,0.009567105262831214,2.531310381066876e-05,0.005025219540041694,0.0020493820520850387,0.0007951207148334325,5.130640056379002e-05,0.003328939238003597,9.328743732960165e-05,0.003315228196526435,0.0022365103346681085,0.0002446746986286973,0.005287047072119859,0.0007582966364964167,8.952744433069835e-05,0.0025560249385813056,6.136545627412432e-05,0.00643817658261128,0.0007598616740701945,1.6048372764877735e-05,0.0024333237158058567,0.0009666372614798198,0.0025466548987320174,0.002173373443296948,0.0008691606165984158,0.002332597725651298,0.00013818397271337242,0.0012302568242410286,0.004530790016050605,3.5647646221595765e-05,0.003626346206043042,0.00025488390281429426
8,1_09,2160.0,0.684062276342339,0.0014502366117768214,0.0011788045063250245,0.001508946057565494,0.0016898934152782374,0.00020377515790138265,0.00010975686804764342,5.411432288928398e-05,0.0004830100794161168,3.610843271733958e-06,0.0038091659408697963,0.00027041104887072775,0.00023204691285201592,0.0001190699298230004,0.0005403408094365403,1.5161302436541186e-05,0.00027440254297640503,0.0002830188292161825,2.3147425083085276e-06,2.2125879421768896e-06,0.00013689107783288707,0.0007867413836720712,0.006701796465734135,0.0001362609516138556,0.00078165715258065,0.0026749108646412644,0.0011284656704064432,3.612777646168083e-05,0.001062308365366032,0.0006369696399280802,2.9788722402842643e-06,0.0001529577136809656,0.0003820243714754109,9.85717086305506e-06,0.0027943034882885417,0.0010758410812359124,8.105036453828388e-05,6.529559060957034e-06,2.1803846068152876e-06,0.0035575393243683037,0.0012323088955231713,0.00042544375710809113,0.0012520454353936524,4.968481096489745e-06,0.0041220638093139115,7.26802740394465e-06,0.0014120045585780095,0.00018534609604891657,0.008222706202075544,0.00017328395244881102,9.111693819916162e-06,0.009525642974240786,8.14173971262701e-05,0.00013994618500640446,0.0001675143059252148,0.001182178609108009,8.754668074912888e-05,0.0030333028251566885,0.00041332149065694196,0.0022734674120725184,0.0005533948016569015,8.604060036298736e-05,0.00033067803878291383,0.0036197695819176006,0.0,0.00172687192648871,0.0003085051999792754,0.0005659184329554528,6.559688724252656e-06,0.005434316784444661,0.002999641565603671,0.009172266380754647,2.9341550181252257e-05,0.005023364571538523,0.0019250686110960779,0.0006057870618615601,6.10472532232902e-05,0.0031268187561221948,9.887662100349672e-05,0.0031687264609088677,0.0021789207548335485,0.00019663443395428305,0.004965222084493128,0.0006773809181137636,0.00011292992452760259,0.0023771211980280773,8.411541600789988e-05,0.005836230762206929,0.0010025693445374112,2.9579641402395598e-05,0.002365967623111865,0.0015289148956622583,0.0024322171680545963,0.0020173831926190615,0.0008340283181394837,0.0021944633238747046,0.00023323661403749796,0.0011444988350461406,0.004244398986300382,4.411929448946173e-05,0.0032506764206209375,0.0003003180759640101
